project_id,location_name,recording_date,task_id,tag_id,ar_action,audit_date,audit_comment,source_code,target_code,created_by,deleted_by,ar_unique_name,ar_new_unique_name,audit_vocalizationd,current_tag_vocalization,audit_abundance,current_species_abundance
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:46:38.602,"",REVI,REVI,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:47:01.722,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:47:14.672,"",LEFL,LEFL,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:47:31.614,"",CHSP,CHSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:47:45.126,"",SWTH,SWTH,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:47:55.721,"",ALFL,ALFL,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:48:45.738,"",OVEN,OVEN,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:48:49.884,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:50:03.129,"",NAWA,NAWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:51:40.007,"",ALFL,ALFL,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:53:41.035,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 05:59:49.176,"",RESQ,RESQ,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-116:01,2017-06-20 05:00:00,86104,,DELETE,2021-02-16 06:00:03.5,"",RCKI,RCKI,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:09:54.663,"",OCWA,OCWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:09:59.434,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:11:08.674,"",CCSP,CCSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:11:18.467,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,0,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:11:57.482,"",COYE,COYE,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:12:01.689,"",RBGR,RBGR,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:12:15.739,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:13:51.288,"",NAWA,NAWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:15:27.968,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:17:24.139,"",YBSA,YBSA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:18:00.93,"",AMBI,AMBI,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:19:09.751,"",CANG,CANG,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:22:27.51,"",HETH,HETH,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:23:19.958,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:25:22.978,"",UNDU,UNDU,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:25:53.499,"",OVEN,OVEN,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:27:16.696,"",COYE,COYE,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:27:27.832,"",PBGR,PBGR,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:29:34.406,"",SORA,SORA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:30:05.223,"",REVI,REVI,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXE58:37,2019-05-28 07:23:00,81885,,DELETE,2021-02-16 06:31:03.297,"",RBNU,RBNU,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:36:03.279,"",ALFL,ALFL,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:36:16.388,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:36:24.438,"",ALFL,ALFL,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:36:51.824,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:37:08.556,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,3,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:37:28.204,"",HETH,HETH,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:38:56.641,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:39:31.136,"",CHSP,CHSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:40:21.998,"",NAWA,NAWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:40:43.35,"",MAWA,MAWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDB07:56,2019-06-11 04:43:00,73373,,DELETE,2021-02-16 06:41:25.698,"",PHVI,PHVI,Laura Nicole Stewart,Avery Bartels,0,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:37:32.458,"",RBGR,RBGR,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:37:42.062,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:37:46.233,"",COYE,COYE,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:37:52.727,"",WISN,WISN,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:37:56.123,"",REVI,REVI,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:38:04.515,"",NAWA,NAWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:38:41.976,"",CANG,CANG,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:39:01.09,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:39:20.97,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:40:31.851,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:42:03.336,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,3,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:42:49.78,"",ALFL,ALFL,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:43:17.103,"",COYE,COYE,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:44:53.462,"",ALFL,ALFL,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:45:58.488,"",CORA,CORA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:48:02.45,"",OVEN,OVEN,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UFU20:62,2019-06-14 05:30:00,73408,,DELETE,2021-02-16 07:49:23.937,"",RWBL,RWBL,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDA30:63,2019-06-15 05:30:00,81746,,DELETE,2021-02-16 07:55:54.247,"",CHSP,CHSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDA30:63,2019-06-15 05:30:00,81746,,DELETE,2021-02-16 07:57:01.399,"",GRYE,GRYE,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:13-UDA30:63,2019-06-15 05:30:00,81746,,DELETE,2021-02-16 07:58:09.872,"",CHSP,CHSP,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:56:34.768,"",CCSP,CCSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:56:51.15,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:56:57.386,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:57:04.984,"",COYE,COYE,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:57:21.663,"",ALFL,ALFL,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:57:24.746,"",ALFL,ALFL,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:57:36.966,"",SWSP,SWSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:58:05.954,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:58:09.507,"",WTSP,WTSP,Laura Nicole Stewart,Avery Bartels,3,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:58:38.695,"",SOSP,SOSP,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:58:59.569,"",TEWA,TEWA,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 08:59:44.309,"",WISN,WISN,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:12-UXG59:59,2019-06-19 03:28:00,73358,,DELETE,2021-02-16 09:02:36.305,"",SWSP,SWSP,Laura Nicole Stewart,Avery Bartels,2,,,,,
286,13-UFU67-66,2019-06-25 07:25:00,73933,,DELETE,2021-02-16 09:09:30.131,"",YBSA,YBSA,Laura Nicole Stewart,Avery Bartels,0,,,,,
286,13-UFU67-66,2019-06-25 07:25:00,73933,,DELETE,2021-02-16 09:10:28.628,"",OVEN,OVEN,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,13-UFU67-66,2019-06-25 07:25:00,73933,,DELETE,2021-02-16 09:11:27.103,"",YEWA,YEWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,13-UFU67-66,2019-06-25 07:25:00,73933,,DELETE,2021-02-16 09:11:53.839,"",DOWO,DOWO,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,13-UFU67-66,2019-06-25 07:25:00,73933,,DELETE,2021-02-16 09:12:58.24,"",UNWA,UNWA,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,13-UFU67-66,2019-06-25 07:25:00,73933,,DELETE,2021-02-16 09:13:45.695,"",AMRE,AMRE,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,13-UFU67-66,2019-06-25 07:25:00,73933,,DELETE,2021-02-16 09:14:01.601,"",BTNW,BTNW,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,13-UFU67-66,2019-06-25 07:25:00,73933,,DELETE,2021-02-16 09:14:28.111,"",LIWI,LIWI,Laura Nicole Stewart,Avery Bartels,1,,,,,
286,SKBMS:05-1292:06,2017-06-30 08:05:00,86223,,DELETE,2021-02-16 09:18:48.075,"",CHSP,CHSP,Guest Angela,Avery Bartels,1,,,,,
286,SKBMS:05-1292:06,2017-06-30 08:05:00,86223,,DELETE,2021-02-16 09:23:36.807,"",SOSA,SOSA,Guest Angela,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:45:49.36,"",BCFR,BCFR,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:45:53.795,"",OVEN,OVEN,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:46:17.08,"",AMRE,AMRE,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:48:38.493,"",SWTH,SWTH,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:48:49.828,"",SWTH,SWTH,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:49:11.061,"",CORA,CORA,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:49:33.467,"",COLO,COLO,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:49:42.734,"",NOWA,NOWA,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:50:05.66,"",WTSP,WTSP,Steve Van Wilgenburg,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:53:02.32,"",COLO,COLO,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:55:36.478,"",WTSP,WTSP,Steve Van Wilgenburg,Avery Bartels,2,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 09:58:30.197,"",GRAJ,GRAJ,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 10:00:16.456,"",BTNW,BTNW,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:03,2017-06-01 09:34:00,86420,,DELETE,2021-02-16 10:00:38.061,"",OVEN,OVEN,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:02:18.936,"",RUGR,RUGR,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:02:25.52,"",COYE,COYE,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:02:32.907,"",WTSP,WTSP,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:03:05.093,"",WTSP,WTSP,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:03:09.922,"",WTSP,WTSP,Mark Dorrisfield,Avery Bartels,3,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:03:18.676,"",REVI,REVI,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:03:38.482,"",NHWR,NHWR,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:04:10.932,"",NHWR,NHWR,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:04:16.831,"",YBSA,YBSA,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:04:28.631,"",SOSP,SOSP,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:04:53.651,"",LCSP,LCSP,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:04:57.913,"",NOWA,NOWA,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:05:07.931,"",YEWA,YEWA,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:05:28.266,"",MALL,MALL,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:05:54.797,"",AMCR,AMCR,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:06:04.829,"",WTSP,WTSP,Mark Dorrisfield,Avery Bartels,6,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:09:48.687,"",AMCR,AMCR,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:10:04.352,"",BRCR,BRCR,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:10:09.884,"",AMRE,AMRE,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:10:15.52,"",PIWO,PIWO,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:10:36.006,"",WTSP,WTSP,Mark Dorrisfield,Avery Bartels,4,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:10:40.19,"",WTSP,WTSP,Mark Dorrisfield,Avery Bartels,5,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:11:01.408,"",AMRE,AMRE,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:13:21.212,"",OVEN,OVEN,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:13:55.673,"",CORA,CORA,Mark Dorrisfield,Avery Bartels,0,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:16:01.978,"",SWTH,SWTH,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:17:42.535,"",WIWR,WIWR,Mark Dorrisfield,Avery Bartels,1,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:20:43.098,"",CORA,CORA,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1001:08,2017-06-04 06:02:00,86439,,DELETE,2021-02-16 10:21:24,"",COYE,COYE,Mark Dorrisfield,Avery Bartels,2,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:33:53.66,"",REVI,REVI,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:34:01.463,"",WTSP,WTSP,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:34:34.317,"",OVEN,OVEN,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:36:05.014,"",RESQ,RESQ,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:36:10.201,"",BLJA,BLJA,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:36:47.625,"",WTSP,WTSP,Stan Shadick,Avery Bartels,2,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:37:12.175,"",CMWA,CMWA,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:37:15.992,"",WISN,WISN,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:39:02.858,"",SWSP,SWSP,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:42:04.855,"",NOWA,NOWA,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:43:25.685,"",CORA,CORA,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:44:01.645,"",CEDW,CEDW,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:44:36.711,"",NHWR,NHWR,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:44:49.715,"",ALFL,ALFL,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:46:01.04,"",YEWA,YEWA,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:46:07.373,"",CAWA,CAWA,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:47:11.74,"",LIBA,LIBA,Stan Shadick,Avery Bartels,2,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:48:31.55,"",LIWI,LIWI,Stan Shadick,Avery Bartels,3,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:49:52.232,"",MOBA,MOBA,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:50:06.008,"",LIWI,LIWI,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:06-1000:06,2017-06-12 08:18:00,86398,,DELETE,2021-02-16 10:50:49.369,"",UNPA,UNPA,Stan Shadick,Avery Bartels,1,,,,,
286,SKBMS:14-ULD15:114,2017-06-18 08:02:00,90009,,DELETE,2021-02-17 02:52:59.728,"",RCKI,RCKI,Stan Shadick,Avery Bartels,1,,,,,
